DAUID,DGUID,LANDAREA,PRUID,X,Y
35204067,2021S051235204067,1.0615,35,615688.5730280590,4835745.661859200
35204068,2021S051235204068,0.0878,35,619667.0272194610,4837867.830842390
35204069,2021S051235204069,0.1044,35,615959.1045476170,4832672.869254420
35204070,2021S051235204070,0.2404,35,615621.1634666080,4832785.787523140
35204072,2021S051235204072,0.2502,35,633331.2921908810,4840408.227185540
35204076,2021S051235204076,0.0527,35,632799.1509798450,4838797.353280890
35204077,2021S051235204077,0.0415,35,632877.8287990170,4838704.587186840
35204080,2021S051235204080,0.1054,35,639464.2178696970,4852222.113564860
35204082,2021S051235204082,0.0514,35,634707.6547799790,4852409.714723750
35204083,2021S051235204083,0.0572,35,634637.2540149530,4852658.303351610
35204085,2021S051235204085,0.1359,35,636667.7029322670,4849002.381292570
35204087,2021S051235204087,0.093,35,637151.6857879430,4840406.577373100
35204089,2021S051235204089,0.0141,35,632152.0178739800,4837273.345326660
35204090,2021S051235204090,0.032,35,628745.8159241890,4833462.508524480
35204091,2021S051235204091,0.0929,35,629103.1080557300,4837050.263795130
35204092,2021S051235204092,0.2234,35,627452.4837021250,4836964.311549160
35204094,2021S051235204094,0.2852,35,621603.5589423250,4836763.133364150
35204095,2021S051235204095,0.8374,35,620286.2395685530,4836348.161397470
35204096,2021S051235204096,0.0584,35,623628.2087116380,4834720.598205910
35204097,2021S051235204097,0.0572,35,623757.4414459440,4834760.716399120
35204098,2021S051235204098,0.339,35,614734.3266052450,4832833.784678270
35204100,2021S051235204100,0.0849,35,618703.1851317420,4833715.455151440
35204101,2021S051235204101,0.2196,35,618653.7552985530,4833461.883748490
35204106,2021S051235204106,0.4162,35,620198.5251029270,4847199.043291940
35204107,2021S051235204107,0.1092,35,619089.1697706460,4845664.103548900
35204109,2021S051235204109,0.2705,35,619536.9194506600,4847157.954848740
35204113,2021S051235204113,0.6198,35,629710.6019249990,4851006.912587090
35204114,2021S051235204114,0.4308,35,628346.3050358000,4849451.159325850
35204115,2021S051235204115,0.0705,35,625238.5313157700,4849958.017427210
35204116,2021S051235204116,0.0337,35,624995.2992035220,4849858.756412800
35204119,2021S051235204119,0.0762,35,624460.3201829560,4847572.826967670
35204120,2021S051235204120,0.2189,35,624175.6880371640,4847832.741842380
35204124,2021S051235204124,0.6689,35,614374.5052345440,4844917.728483320
35204125,2021S051235204125,0.1813,35,615222.9816512010,4834925.695929000
35204127,2021S051235204127,0.1794,35,640428.4097606560,4844238.781145110
35204129,2021S051235204129,0.1264,35,638701.7088673520,4840081.748188980
35204130,2021S051235204130,0.1206,35,638311.5737744410,4847013.479663520
35204131,2021S051235204131,0.9118,35,638587.5176857500,4847931.826532480
35204133,2021S051235204133,0.0587,35,646143.0431447810,4847696.617622990
35204134,2021S051235204134,0.0963,35,623731.5999325750,4838501.868097890
35204135,2021S051235204135,0.0359,35,626604.0307396160,4835294.975907890
35204136,2021S051235204136,0.2148,35,635741.2075154200,4839764.222436410
35204137,2021S051235204137,0.1068,35,634874.4606965100,4852594.140971840
35204138,2021S051235204138,0.0996,35,643274.5478596980,4851677.083991020
35204141,2021S051235204141,0.1095,35,638607.7889674920,4853822.662881790
35204142,2021S051235204142,0.206,35,628522.9852030390,4833284.390483920
35204143,2021S051235204143,0.2362,35,620756.8041152940,4841615.274318910
35204144,2021S051235204144,0.1207,35,626752.5043536010,4850445.085395680
35204145,2021S051235204145,0.1039,35,638188.7377447870,4847459.034572570
35204146,2021S051235204146,0.1546,35,646466.6853917140,4847467.078362060
35204147,2021S051235204147,0.3497,35,620882.3420875040,4836788.548956610
35204148,2021S051235204148,0.0927,35,643530.9735188330,4852557.435373660
35204149,2021S051235204149,0.1635,35,643239.7136921340,4852651.002154310
35204150,2021S051235204150,0.1075,35,643786.6400861120,4851427.976302040
35204151,2021S051235204151,0.1849,35,637779.0875408350,4853229.094858160
35204152,2021S051235204152,0.168,35,634701.4805393160,4849263.487466900
35204153,2021S051235204153,0.0957,35,631723.3447048030,4849361.984017820
35204154,2021S051235204154,0.1708,35,637492.2779112700,4839224.962103510
35204155,2021S051235204155,0.0681,35,626909.7147766660,4836899.294907060
35204156,2021S051235204156,0.1083,35,627413.5831404720,4835476.203160590
35204157,2021S051235204157,0.7325,35,629221.6586125510,4835702.919162050
35204159,2021S051235204159,0.1244,35,620904.9719504010,4837103.218310070
35204160,2021S051235204160,0.0438,35,624408.3440122090,4835486.628861250
35204161,2021S051235204161,0.0815,35,627346.7412203710,4834536.286167710
35204162,2021S051235204162,0.1615,35,615246.4926030170,4837013.744085830
35204163,2021S051235204163,0.1609,35,616473.4896059440,4838553.566298700
35204164,2021S051235204164,0.0874,35,615990.5871450420,4844810.207394720
35204166,2021S051235204166,0.1179,35,619816.1607377200,4844388.856577510
35204167,2021S051235204167,0.0908,35,620321.7056852630,4844806.238419360
35204168,2021S051235204168,0.1409,35,619154.3221516510,4844491.893694760
35204169,2021S051235204169,0.0949,35,626616.3261234680,4839895.639128190
35204170,2021S051235204170,0.1827,35,626059.3934000420,4840211.086221800
35204172,2021S051235204172,0.1311,35,632136.3738957570,4851496.222667530
35204173,2021S051235204173,0.1867,35,625509.7344406540,4848644.988800110
35204174,2021S051235204174,0.054,35,624288.1402754180,4847831.426388950
35204176,2021S051235204176,0.0356,35,612738.1999596060,4843172.399254140
35204177,2021S051235204177,0.0942,35,639910.4810124800,4846642.512420950
35204178,2021S051235204178,0.3925,35,641902.3280350530,4845277.269562910
35204179,2021S051235204179,0.0925,35,638672.2190301470,4840488.425745690
35204180,2021S051235204180,0.1806,35,638135.2275588300,4846690.141069290
35204181,2021S051235204181,0.1118,35,644368.5592826890,4852402.849708850
35204182,2021S051235204182,0.3672,35,641072.3723690150,4840059.565241320
35204183,2021S051235204183,0.2496,35,644227.6980389630,4853034.342066860
35204184,2021S051235204184,0.0198,35,627860.2056439330,4847350.338304540
35204186,2021S051235204186,0.0538,35,628651.0102623610,4833775.290197330
35204187,2021S051235204187,0.0276,35,628696.7289491880,4833592.969379660
35204188,2021S051235204188,0.0341,35,628487.3597615090,4833543.042222980
35204189,2021S051235204189,0.0276,35,626276.5639556770,4832612.416216820
35204190,2021S051235204190,0.0166,35,626244.2039871920,4832549.959775970
35204191,2021S051235204191,0.0507,35,623297.3697641790,4832974.869718160
35204192,2021S051235204192,0.0197,35,623402.9707691080,4832843.643697430
35204193,2021S051235204193,1.0404,35,623555.0630026730,4848383.331497980
35204194,2021S051235204194,0.2084,35,623642.1434906380,4847192.038970560
35204195,2021S051235204195,0.0413,35,627732.9423072220,4847830.502350440
35204196,2021S051235204196,0.0147,35,627783.3316014570,4847635.910661480
35204197,2021S051235204197,0.0163,35,627808.7283572950,4847543.027828330
35204198,2021S051235204198,0.0181,35,627834.7947186390,4847448.580553200
35204199,2021S051235204199,0.0372,35,625238.1251301930,4847817.283702280
35204200,2021S051235204200,0.0071,35,625110.3065221760,4847802.225897430
35204201,2021S051235204201,0.593,35,630277.5743202290,4841666.655731190
35204202,2021S051235204202,0.1553,35,630357.7931148750,4842309.533077580
35204204,2021S051235204204,0.0221,35,640279.7763638300,4840961.928923600
35204205,2021S051235204205,0.0558,35,640138.1751521310,4840812.580503940
35204206,2021S051235204206,0.0589,35,640274.6029428600,4840758.144490170
35204207,2021S051235204207,0.2811,35,641414.8197026660,4842059.373039260
35204208,2021S051235204208,0.0408,35,641238.8909486760,4841557.844047710
35204209,2021S051235204209,0.0278,35,644436.4940246450,4845728.286997670
35204211,2021S051235204211,0.0445,35,642967.9449066180,4846642.358803630
35204212,2021S051235204212,0.0279,35,643139.3323589440,4846601.422979900
35204213,2021S051235204213,0.5315,35,649609.2492561310,4848458.288296760
35204214,2021S051235204214,0.0635,35,649549.0166201440,4848797.132782670
35204215,2021S051235204215,0.1093,35,649749.4350378860,4848458.289620860
35204216,2021S051235204216,0.1513,35,636036.5892456650,4853427.852619230
35204217,2021S051235204217,0.037,35,636082.7200954750,4853232.757117440
35204218,2021S051235204218,0.1283,35,644018.9335749520,4853338.276334990
35204219,2021S051235204219,0.0538,35,643748.0470082600,4853207.222506600
35204220,2021S051235204220,0.2947,35,627137.4129113980,4832762.591285610
35204221,2021S051235204221,0.0226,35,626829.3209063650,4832863.705186170
35204222,2021S051235204222,0.0221,35,626811.3195776170,4832752.634464170
35204224,2021S051235204224,0.0864,35,641889.4178013710,4850402.959704010
35204225,2021S051235204225,0.032,35,641878.6551724520,4850144.494748870
35204226,2021S051235204226,0.0273,35,642009.6120000100,4850197.240525660
35204227,2021S051235204227,0.2103,35,642293.0854204870,4850437.956765450
35204228,2021S051235204228,0.125,35,631460.2450299710,4834668.807257890
35204229,2021S051235204229,0.0468,35,631689.5946973080,4834650.203210920
35204230,2021S051235204230,0.1305,35,631592.6873519830,4834435.299978040
35204231,2021S051235204231,0.0729,35,620385.2333056280,4838752.230698050
35204232,2021S051235204232,0.483,35,620157.1110595870,4838465.729617020
35204233,2021S051235204233,0.0426,35,620670.5337975100,4838563.117176840
35204235,2021S051235204235,0.1519,35,640303.3465292920,4847777.233092170
35204236,2021S051235204236,0.1326,35,650061.7128603840,4849435.397809740
35204237,2021S051235204237,0.056,35,650055.6252623070,4849213.854168410
35204238,2021S051235204238,0.1934,35,650225.1392121440,4848977.233494830
35204240,2021S051235204240,0.0776,35,636447.9002656310,4852220.268458720
35204242,2021S051235204242,0.0972,35,637643.3992113860,4847239.195839540
35204243,2021S051235204243,0.0938,35,636299.4071854250,4844283.866442170
35204244,2021S051235204244,0.1161,35,636512.3252037100,4844340.339718430
35204245,2021S051235204245,0.1053,35,631258.7729945680,4834913.456524220
35204246,2021S051235204246,0.0688,35,631651.8099827810,4834934.188261120
35204249,2021S051235204249,0.1539,35,616114.6365071990,4833286.697159460
35204250,2021S051235204250,0.1436,35,616228.9719255030,4832824.825159520
35204251,2021S051235204251,0.2091,35,616448.6247581080,4833033.284705950
35204252,2021S051235204252,0.1985,35,615899.2657466470,4833891.726485530
35204253,2021S051235204253,0.1002,35,616311.5460194580,4833781.842173190
35204254,2021S051235204254,0.0344,35,619491.4428523620,4846168.185162740
35204255,2021S051235204255,0.0056,35,619525.4755792880,4846122.745786560
35204256,2021S051235204256,0.0862,35,627253.7854641160,4845691.167287590
35204257,2021S051235204257,0.4617,35,627108.1218300740,4845673.031587870
35204258,2021S051235204258,0.14,35,613909.0317963610,4846326.132794200
35204262,2021S051235204262,0.1076,35,629845.0147090630,4842761.296684700
35204263,2021S051235204263,0.168,35,630211.8026536370,4842703.954169290
35204265,2021S051235204265,1.3296,35,631037.1207593400,4842422.710422950
35204266,2021S051235204266,0.0325,35,638555.9422489540,4852534.704907580
35204267,2021S051235204267,0.5145,35,638851.9793529770,4852139.114431570
35204271,2021S051235204271,0.4441,35,632528.4910939730,4844382.228889300
35204272,2021S051235204272,0.1904,35,635028.4687610200,4848636.530406410
35204273,2021S051235204273,0.0084,35,635219.7719087430,4848529.319444970
35204274,2021S051235204274,0.0264,35,635260.7927416670,4848451.656679790
35204275,2021S051235204275,0.0476,35,631453.6242367930,4835955.516852620
35204276,2021S051235204276,0.1606,35,614807.8479995040,4833827.103937800
35204277,2021S051235204277,0.3545,35,644323.3064296240,4845598.099086420
35204278,2021S051235204278,0.9729,35,632845.6296993370,4845292.057991400
35204279,2021S051235204279,0.2449,35,629956.1852293830,4842285.614566690
35204280,2021S051235204280,0.119,35,635691.0596712320,4851705.114669480
35204281,2021S051235204281,0.0912,35,635801.8141644790,4851495.333597020
35204282,2021S051235204282,0.2247,35,635370.9266524650,4851479.625710830
35204283,2021S051235204283,0.1082,35,635698.4754171860,4851127.874865820
35204284,2021S051235204284,0.1278,35,635506.2512192830,4850943.091387620
35204285,2021S051235204285,0.0882,35,635984.5786717330,4850930.906645250
35204286,2021S051235204286,0.1197,35,635984.0320831730,4851221.009423070
35204287,2021S051235204287,0.1291,35,645886.1951056710,4847501.131087610
35204288,2021S051235204288,0.1542,35,645889.2635425410,4847224.716560440
35204289,2021S051235204289,0.1341,35,645396.1847506730,4847391.389779350
35204290,2021S051235204290,0.1576,35,645537.3741068320,4847098.042159720
35204291,2021S051235204291,0.1629,35,645122.5279055070,4847119.096104520
35204292,2021S051235204292,0.1065,35,644955.4521123670,4846827.017642560
35204293,2021S051235204293,0.248,35,644789.8346166360,4846725.812119900
35204294,2021S051235204294,0.1594,35,642392.5963236560,4847619.403182880
35204295,2021S051235204295,0.0835,35,642344.8589811800,4847301.978546210
35204296,2021S051235204296,0.1384,35,642574.7339695500,4847076.657219790
35204297,2021S051235204297,0.1071,35,642253.2310630010,4846753.835261010
35204298,2021S051235204298,0.1074,35,642590.6134364260,4846745.396141120
35204299,2021S051235204299,0.0954,35,642236.6854167660,4846939.143131410
35204300,2021S051235204300,0.0843,35,642071.9953681930,4847032.954693870
35204301,2021S051235204301,0.2303,35,641841.0005287670,4847155.461688650
35204302,2021S051235204302,0.1257,35,641863.8793198380,4846757.149162530
35204303,2021S051235204303,0.1626,35,641560.6503646850,4846465.195682900
35204304,2021S051235204304,0.1442,35,641415.6868575190,4846650.413011010
35204305,2021S051235204305,0.0936,35,632373.1751496730,4849353.127282360
35204307,2021S051235204307,0.0268,35,627883.6722067360,4848691.436806570
35204309,2021S051235204309,0.0952,35,628004.8362978140,4848314.851148910
35204310,2021S051235204310,0.0624,35,627826.2700912720,4848188.933747110
35204311,2021S051235204311,0.0216,35,627653.5333671520,4848219.980906480
35204312,2021S051235204312,0.0203,35,627684.0428121160,4848065.271160230
35204317,2021S051235204317,0.0347,35,627647.9388573470,4848613.542868910
35204318,2021S051235204318,0.1726,35,626609.9673970710,4848060.392825130
35204319,2021S051235204319,0.2241,35,626799.2666516970,4847647.235969270
35204321,2021S051235204321,0.0817,35,627578.8487005290,4847570.023659620
35204322,2021S051235204322,0.1829,35,628128.1613254350,4847939.426220860
35204323,2021S051235204323,0.0906,35,628247.1642761380,4848280.052115190
35204324,2021S051235204324,0.157,35,628186.0187701470,4847715.747585010
35204325,2021S051235204325,0.226,35,628287.6360524780,4847436.875623780
35204326,2021S051235204326,0.139,35,628196.9484761590,4846987.600046400
35204327,2021S051235204327,0.1434,35,628564.0166034520,4847110.664480870
35204328,2021S051235204328,0.0592,35,628458.4138329450,4846937.068178010
35204329,2021S051235204329,0.3924,35,643784.5379165900,4845373.687408560
35204330,2021S051235204330,0.0634,35,643463.0416294060,4845234.151703910
35204331,2021S051235204331,0.0539,35,643504.7286061770,4845025.561302410
35204332,2021S051235204332,0.2313,35,643083.7096712220,4844970.873092380
35204333,2021S051235204333,0.1316,35,643234.9713894020,4844689.286717400
35204334,2021S051235204334,0.1306,35,642983.9906963540,4844452.562775620
35204335,2021S051235204335,0.0364,35,642803.5178336160,4844622.171196780
35204336,2021S051235204336,0.1317,35,643312.8868348850,4844358.051773500
35204337,2021S051235204337,0.0417,35,643248.3002269590,4844109.323863480
35204338,2021S051235204338,0.1431,35,642982.7995864690,4844031.797500230
35204339,2021S051235204339,0.4958,35,643442.8186847670,4843539.527503250
35204340,2021S051235204340,0.1879,35,643558.5633306230,4843973.197322940
35204341,2021S051235204341,0.1128,35,643730.3368184700,4844239.040450340
35204342,2021S051235204342,0.4807,35,644125.3660027430,4843919.003224110
35204343,2021S051235204343,0.2511,35,643977.4849025090,4844552.553423160
35204344,2021S051235204344,0.1813,35,643690.5042743420,4844804.564924470
35204345,2021S051235204345,0.0796,35,644161.4013111780,4844947.070712270
35204346,2021S051235204346,0.0382,35,641406.0219478980,4844559.137721140
35204348,2021S051235204348,0.4056,35,641505.0088914160,4843986.865745430
35204352,2021S051235204352,0.2066,35,619536.9633498210,4845675.350005320
35204353,2021S051235204353,0.1393,35,619676.2230451720,4845107.185639350
35204355,2021S051235204355,0.2435,35,634902.5265389900,4842124.759815710
35204356,2021S051235204356,0.2068,35,634257.7824606410,4842167.154731500
35204357,2021S051235204357,0.0431,35,634169.1631292790,4842199.626949160
35204358,2021S051235204358,0.0424,35,634204.4646481150,4842045.527451910
35204359,2021S051235204359,0.628,35,633623.3905928690,4841693.732252320
35204360,2021S051235204360,0.9181,35,635896.8975859160,4841281.899286520
35204361,2021S051235204361,0.1234,35,635524.4900586060,4840669.541824210
35204362,2021S051235204362,0.1159,35,635273.9630316470,4840627.451151440
35204363,2021S051235204363,0.7537,35,634926.3469844940,4840587.404978700
35204364,2021S051235204364,0.2726,35,634228.5135245250,4840614.866446540
35204365,2021S051235204365,0.119,35,634944.1417559960,4840506.037141080
35204366,2021S051235204366,0.2509,35,638434.5121361670,4840359.180172350
35204367,2021S051235204367,0.1491,35,637940.6917598920,4839581.294242180
35204369,2021S051235204369,0.0783,35,637403.7833259500,4840133.634450500
35204370,2021S051235204370,0.0267,35,637536.4409510980,4839501.537093590
35204371,2021S051235204371,0.0138,35,637682.1132108530,4839454.176420670
35204372,2021S051235204372,0.0709,35,637487.1926876940,4839453.383405590
35204373,2021S051235204373,0.918,35,616235.6464363920,4843928.120859580
35204374,2021S051235204374,0.1351,35,616455.7737171880,4844007.703077400
35204375,2021S051235204375,0.1817,35,616364.3206002360,4843544.384411280
35204376,2021S051235204376,0.1045,35,616074.7975885560,4843581.005054930
35204377,2021S051235204377,0.1839,35,615858.9747351440,4843326.456396540
35204378,2021S051235204378,0.1483,35,615741.7170146750,4843739.050163650
35204379,2021S051235204379,0.2672,35,616146.4928092580,4842962.422428530
35204380,2021S051235204380,0.0837,35,629244.2080684420,4841184.566943190
35204381,2021S051235204381,0.0381,35,629476.5549384610,4841095.795034160
35204383,2021S051235204383,0.1365,35,628750.9357898820,4841090.714647060
35204384,2021S051235204384,0.0361,35,628700.0151718170,4840854.913679080
35204385,2021S051235204385,0.0811,35,628430.3689558040,4840900.224051210
35204386,2021S051235204386,0.0967,35,628236.6605854640,4840997.887829180
35204387,2021S051235204387,0.1401,35,628481.9153809780,4840614.079995970
35204388,2021S051235204388,0.1019,35,628230.6364552940,4840550.820791640
35204389,2021S051235204389,0.096,35,628793.6939844580,4840664.549810890
35204390,2021S051235204390,0.0278,35,628946.2172542100,4840605.697935200
35204391,2021S051235204391,0.1944,35,621915.5140486030,4841937.971191380
35204392,2021S051235204392,0.0676,35,622386.8006767020,4841617.234503010
35204393,2021S051235204393,0.1809,35,622045.8200540030,4841529.652779350
35204394,2021S051235204394,0.1888,35,621940.9725644260,4841263.722008740
35204395,2021S051235204395,0.1809,35,621872.1071848530,4841703.964783990
35204396,2021S051235204396,0.2905,35,622069.6205815650,4840998.771333660
35204397,2021S051235204397,0.1794,35,622049.9548531420,4840631.864622320
35204398,2021S051235204398,0.084,35,621681.5761432500,4840562.531728020
35204399,2021S051235204399,0.2288,35,621346.9380534230,4840494.942828940
35204400,2021S051235204400,0.187,35,621255.2078948790,4840802.393384790
35204401,2021S051235204401,0.0849,35,620623.9296797250,4840613.250106040
35204402,2021S051235204402,0.3343,35,620831.8445523530,4840287.517462550
35204403,2021S051235204403,0.1188,35,620343.9668619750,4840161.633207760
35204404,2021S051235204404,0.0981,35,620123.4864413970,4839935.207465620
35204405,2021S051235204405,0.1015,35,620423.6799934030,4839777.366195780
35204406,2021S051235204406,0.053,35,620370.1692949490,4839578.402804400
35204407,2021S051235204407,0.0795,35,620480.4773623870,4839428.947374400
35204408,2021S051235204408,0.1097,35,620352.2866912000,4839181.381394780
35204409,2021S051235204409,0.0638,35,620191.0208514490,4839006.007388100
35204410,2021S051235204410,0.175,35,619716.0632945760,4839309.613062870
35204411,2021S051235204411,0.0427,35,619769.3989417880,4839469.928089500
35204412,2021S051235204412,0.2106,35,620035.7587563480,4839566.062589990
35204413,2021S051235204413,0.0343,35,619466.9168809230,4839549.909241100
35204414,2021S051235204414,0.0763,35,619477.7401708980,4839695.921623310
35204415,2021S051235204415,0.0506,35,619364.6442681770,4839827.141111980
35204416,2021S051235204416,0.1065,35,619095.9268739580,4839954.228541430
35204417,2021S051235204417,0.093,35,619134.9614978910,4840225.692433710
35204418,2021S051235204418,0.0673,35,619288.5262554380,4840344.852721830
35204419,2021S051235204419,0.1368,35,619651.9502320400,4840375.639739340
35204420,2021S051235204420,0.0922,35,619649.2704303790,4840179.179152210
35204421,2021S051235204421,0.1719,35,619818.1139226240,4839987.703999790
35204422,2021S051235204422,0.1298,35,620103.8505994060,4840343.900133740
35204423,2021S051235204423,0.093,35,620180.3152690860,4840599.086984800
35204424,2021S051235204424,0.2078,35,618501.2343913200,4840347.893492990
35204425,2021S051235204425,0.038,35,618760.2956408410,4840066.292640070
35204426,2021S051235204426,0.1653,35,618780.7281871950,4839896.327855720
35204427,2021S051235204427,0.0786,35,618096.0392142370,4840296.082704000
35204430,2021S051235204430,0.0471,35,617479.3369827960,4839255.853880030
35204431,2021S051235204431,0.4385,35,617687.6718873570,4839178.946757740
35204433,2021S051235204433,0.1837,35,617811.2989805840,4838826.140294050
35204434,2021S051235204434,0.1574,35,617552.0918259560,4838576.941399720
35204435,2021S051235204435,0.2872,35,621196.2541931860,4839139.917922840
35204438,2021S051235204438,0.0756,35,621244.7244886190,4839338.611130950
35204439,2021S051235204439,0.0511,35,621052.1771954590,4839064.660465650
35204440,2021S051235204440,0.1304,35,621149.6315944920,4839865.326879900
35204441,2021S051235204441,0.1128,35,620750.1365460070,4839854.211063010
35204442,2021S051235204442,0.1054,35,620986.6579921420,4838797.563149570
35204443,2021S051235204443,0.0578,35,621052.7178972430,4838627.648817800
35204444,2021S051235204444,0.204,35,621095.0752807590,4838250.018145570
35204445,2021S051235204445,0.0611,35,621251.7363357520,4838490.522217810
35204446,2021S051235204446,0.0281,35,621463.4234629690,4838479.977249460
35204447,2021S051235204447,0.0661,35,621476.4519020160,4838231.119477460
35204448,2021S051235204448,0.0717,35,621680.9738108420,4838347.550569810
35204449,2021S051235204449,0.06,35,621861.5172527420,4838097.234844380
35204450,2021S051235204450,0.0693,35,621883.8707940220,4837936.215404330
35204451,2021S051235204451,0.0593,35,622084.1096110100,4838097.655263160
35204452,2021S051235204452,0.0611,35,621579.0884484370,4837790.682727820
35204453,2021S051235204453,0.2109,35,621331.3848747820,4837877.084327310
35204455,2021S051235204455,0.0488,35,622431.0537139880,4839554.652411630
35204456,2021S051235204456,0.1409,35,622519.4135650540,4839728.227190250
35204457,2021S051235204457,0.1693,35,622158.6047152010,4839920.456744620
35204458,2021S051235204458,0.2655,35,622284.3733485610,4840339.179236430
35204460,2021S051235204460,1.0096,35,622988.2153373230,4840144.965368120
35204461,2021S051235204461,0.0712,35,637381.5988756800,4838948.679302940
35204462,2021S051235204462,0.0537,35,637076.6410791410,4838908.994563710
35204465,2021S051235204465,0.1816,35,629569.3996485190,4839845.771724380
35204466,2021S051235204466,0.0354,35,629833.2908816600,4839750.948382920
35204467,2021S051235204467,0.033,35,629878.1492128800,4839645.188680930
35204468,2021S051235204468,0.052,35,629640.2691521590,4839463.928975900
35204469,2021S051235204469,0.077,35,629494.0755497650,4839521.154241390
35204470,2021S051235204470,0.0505,35,629440.3996361720,4839633.338867020
35204471,2021S051235204471,0.3766,35,610691.9561806990,4843084.980336580
35204472,2021S051235204472,0.0822,35,610926.2194466790,4842797.190377810
35204473,2021S051235204473,0.0513,35,610928.7822264840,4842627.224742110
35204474,2021S051235204474,0.7839,35,611887.9840600230,4842220.755629200
35204475,2021S051235204475,0.0858,35,611521.1250925690,4841985.081492390
35204476,2021S051235204476,0.0576,35,611352.7500234990,4841874.569707200
35204477,2021S051235204477,0.0616,35,611194.7395727780,4841885.256899160
35204478,2021S051235204478,2.818,35,612269.5302522680,4841001.524960780
35204479,2021S051235204479,12.6585,35,614105.8063623100,4839093.909155510
35204480,2021S051235204480,0.2692,35,612765.9437916420,4841780.712770250
35204481,2021S051235204481,0.0567,35,635710.5102413670,4838585.349907880
35204482,2021S051235204482,0.0726,35,635735.5844985760,4838413.554921640
35204483,2021S051235204483,0.0441,35,635546.4321582250,4838254.898712580
35204484,2021S051235204484,0.0696,35,635281.2563750800,4838239.123215780
35204485,2021S051235204485,0.0786,35,635215.8700281810,4838397.026559030
35204486,2021S051235204486,0.0465,35,635398.7533773290,4838536.613339350
35204487,2021S051235204487,0.0328,35,625633.3926978810,4840266.335080700
35204488,2021S051235204488,0.0351,35,625669.6784747130,4840101.268489390
35204489,2021S051235204489,0.0135,35,625699.8002890010,4839969.857559300
35204490,2021S051235204490,0.1076,35,625252.3245563040,4839863.793408380
35204491,2021S051235204491,0.072,35,625393.2103625770,4840121.591572690
35204492,2021S051235204492,0.0696,35,625077.4109811960,4840100.092805180
35204493,2021S051235204493,0.0597,35,624986.9764635860,4839947.751218370
35204494,2021S051235204494,0.0476,35,624887.6161126370,4839845.948879510
35204495,2021S051235204495,0.0436,35,634129.3700663570,4838116.213931650
35204496,2021S051235204496,0.0365,35,633884.5623531710,4838075.430418780
35204497,2021S051235204497,0.0397,35,633776.7041229460,4837947.273237820
35204498,2021S051235204498,0.061,35,633687.8219843870,4837812.861803320
35204499,2021S051235204499,0.0534,35,633977.6404368510,4837792.452006130
35204500,2021S051235204500,0.0998,35,634186.4201773150,4837945.314287390
35204501,2021S051235204501,0.0566,35,633520.3116896750,4837834.552758800
35204502,2021S051235204502,0.0558,35,633433.2825987410,4837745.033264610
35204503,2021S051235204503,0.0598,35,629638.4740012420,4838663.100016000
35204504,2021S051235204504,0.0847,35,629458.6616206260,4838762.850490240
35204505,2021S051235204505,0.0405,35,629618.2090668120,4838487.148395070
35204506,2021S051235204506,0.0471,35,629683.7684193410,4838397.121133890
35204507,2021S051235204507,0.0309,35,629619.4953393780,4838243.940709980
35204508,2021S051235204508,0.0377,35,629697.4353035900,4838126.787789030
35204509,2021S051235204509,0.185,35,629933.1840582940,4838189.959425900
35204510,2021S051235204510,0.0657,35,629754.2334276380,4837973.719070510
35204511,2021S051235204511,0.2436,35,626360.6486226290,4838958.837577230
35204512,2021S051235204512,0.0772,35,626362.4791854490,4838653.098442570
35204513,2021S051235204513,0.0372,35,626306.3074124890,4838320.352437910
35204514,2021S051235204514,0.0529,35,626205.5780694480,4838331.038204480
35204515,2021S051235204515,0.0835,35,626118.9678452850,4838086.524605330
35204516,2021S051235204516,0.0717,35,626029.4537232740,4837955.787891560
35204517,2021S051235204517,0.0807,35,625817.4792945380,4837932.155890890
35204518,2021S051235204518,0.054,35,625685.0714655450,4838070.647685890
35204519,2021S051235204519,0.0517,35,625597.5140044620,4838153.085797030
35204520,2021S051235204520,0.036,35,625373.5569224290,4838049.677444460
35204521,2021S051235204521,0.0461,35,625527.3412662630,4837823.431036130
35204522,2021S051235204522,0.0437,35,625538.1561103330,4837572.358358800
35204523,2021S051235204523,0.0694,35,625697.4035319540,4837620.526819980
35204524,2021S051235204524,0.0417,35,625868.0820834740,4837663.217182750
35204525,2021S051235204525,0.0308,35,625968.6202934950,4837607.627843150
35204526,2021S051235204526,0.0506,35,626164.0438956410,4837669.655892630
35204527,2021S051235204527,0.0658,35,626336.3864099170,4837840.560484090
35204528,2021S051235204528,0.0564,35,626479.0343615760,4837859.824286650
35204529,2021S051235204529,0.0714,35,626667.9188845150,4837909.292864710
35204530,2021S051235204530,0.0857,35,626809.6472408010,4838003.764602950
35204531,2021S051235204531,0.0661,35,626992.4836850570,4838028.321088100
35204532,2021S051235204532,0.0209,35,627149.3150617220,4838116.787504320
35204533,2021S051235204533,0.0321,35,627273.9832742700,4838062.046049410
35204534,2021S051235204534,0.0331,35,627156.8478721620,4837930.570321810
35204535,2021S051235204535,0.0446,35,627348.9206587560,4838150.526576820
35204536,2021S051235204536,0.0277,35,627167.7156862210,4838334.928096030
35204537,2021S051235204537,0.0432,35,627018.4237420450,4838304.518535430
35204538,2021S051235204538,0.087,35,626757.9281761070,4838352.247022700
35204539,2021S051235204539,0.0576,35,626842.0257840040,4838546.403705630
